obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3300',)",3655397027.85,2,33.2224006653,3724598757.18,3724598757.39,3655397027.85,0.0,internal_timestamp,562.010009766,853267,1446408227,5.3436999321,3.32224006653,34.0870172767,1029.50999844,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3301',)",3655397038.86,2,33.2410011292,3724598757.18,3724598757.39,3655397038.86,0.0,internal_timestamp,560.260009766,860734,1446408238,5.36870002747,3.32410011292,34.0837929291,1029.49614357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3302',)",3655397049.86,2,33.2711982727,3724598757.18,3724598757.39,3655397049.86,0.0,internal_timestamp,558.460021973,859134,1446408249,5.40929985046,3.32711982727,34.0780247109,1029.47799435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3303',)",3655397060.86,2,33.2807006836,3724598757.18,3724598757.39,3655397060.86,0.0,internal_timestamp,556.489990234,857501,1446408260,5.42070007324,3.32807006836,34.0782947255,1029.46766542,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3304',)",3655397071.86,2,33.3300018311,3724598757.18,3724598757.39,3655397071.86,0.0,internal_timestamp,554.450012207,855667,1446408271,5.47889995575,3.33300018311,34.0765786139,1029.44925822,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3305',)",3655397082.86,2,33.3731994629,3724598757.18,3724598757.39,3655397082.86,0.0,internal_timestamp,552.789978027,864461,1446408282,5.52799987793,3.33731994629,34.0769006859,1029.43537777,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3306',)",3655397093.86,2,33.3941993713,3724598757.18,3724598757.39,3655397093.86,0.0,internal_timestamp,551.0,858808,1446408293,5.54920005798,3.33941993713,34.0802256777,1029.42696538,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3307',)",3655397104.86,2,33.4006996155,3724598757.18,3724598757.39,3655397104.86,0.0,internal_timestamp,549.239990234,864507,1446408304,5.55719995499,3.34006996155,34.0803999769,1029.41796667,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3308',)",3655397115.87,2,33.4294013977,3724598757.18,3724598757.39,3655397115.87,0.0,internal_timestamp,547.16998291,869329,1446408315,5.58839988708,3.34294013977,34.0825010773,1029.40596644,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3309',)",3655397126.86,2,33.4396018982,3724598757.18,3724598757.39,3655397126.86,0.0,internal_timestamp,544.979980469,862823,1446408326,5.59950017929,3.34396018982,34.0839510747,1029.39558457,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3310',)",3655397137.87,2,33.4435997009,3724598757.18,3724598757.39,3655397137.87,0.0,internal_timestamp,542.770019531,868428,1446408337,5.6048002243,3.34435997009,34.0842296852,1029.38496391,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3311',)",3655397148.87,2,33.4532012939,3724598757.18,3724598757.39,3655397148.87,0.0,internal_timestamp,540.559997559,871845,1446408348,5.61619997025,3.34532012939,34.0847073439,1029.37368366,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3312',)",3655397159.86,2,33.4679985046,3724598757.18,3724598757.39,3655397159.86,0.0,internal_timestamp,538.400024414,864765,1446408359,5.6343998909,3.34679985046,34.0841895019,1029.36093788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3313',)",3655397170.87,2,33.4757995605,3724598757.18,3724598757.4,3655397170.87,0.0,internal_timestamp,536.380004883,871182,1446408370,5.64429998398,3.34757995605,34.084043212,1029.35023635,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3314',)",3655397181.87,2,33.4836997986,3724598757.18,3724598757.4,3655397181.87,0.0,internal_timestamp,534.130004883,868490,1446408381,5.65600013733,3.34836997986,34.0823094727,1029.33698897,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3315',)",3655397192.87,2,33.4846992493,3724598757.18,3724598757.4,3655397192.87,0.0,internal_timestamp,531.719970703,874895,1446408392,5.65859985352,3.34846992493,34.0820120278,1029.32535815,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3316',)",3655397203.87,2,33.4832992554,3724598757.18,3724598757.4,3655397203.87,0.0,internal_timestamp,529.270019531,868051,1446408403,5.65789985657,3.34832992554,34.0823428269,1029.31448069,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3317',)",3655397214.87,2,33.4821014404,3724598757.18,3724598757.4,3655397214.87,0.0,internal_timestamp,526.679992676,871871,1446408414,5.65740013123,3.34821014404,34.0827700624,1029.30300947,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3318',)",3655397225.88,2,33.4809989929,3724598757.18,3724598757.4,3655397225.88,0.0,internal_timestamp,524.260009766,876328,1446408425,5.65789985657,3.34809989929,34.0822150848,1029.29141013,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3319',)",3655397236.88,2,33.4883995056,3724598757.18,3724598757.4,3655397236.88,0.0,internal_timestamp,522.179992676,880326,1446408436,5.66909980774,3.34883995056,34.0803359673,1029.27889416,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3320',)",3655397247.87,2,33.493598938,3724598757.18,3724598757.4,3655397247.87,0.0,internal_timestamp,520.299987793,872937,1446408447,5.67729997635,3.3493598938,34.0788888982,1029.26803664,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3321',)",3655397258.88,2,33.4999008179,3724598757.18,3724598757.4,3655397258.88,0.0,internal_timestamp,518.530029297,876014,1446408458,5.68660020828,3.34999008179,34.0775265842,1029.25760262,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3322',)",3655397269.88,2,33.5036010742,3724598757.18,3724598757.4,3655397269.88,0.0,internal_timestamp,516.780029297,879967,1446408469,5.69269990921,3.35036010742,34.0764345622,1029.24790153,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3323',)",3655397280.88,2,33.5171012878,3724598757.18,3724598757.4,3655397280.88,0.0,internal_timestamp,514.989990234,884530,1446408480,5.71159982681,3.35171012878,34.073557445,1029.23489427,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3324',)",3655397291.88,2,33.5359992981,3724598757.18,3724598757.4,3655397291.88,0.0,internal_timestamp,513.059997559,878204,1446408491,5.73500013351,3.35359992981,34.072317891,1029.2219272,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3325',)",3655397302.88,2,33.5732002258,3724598757.18,3724598757.4,3655397302.88,0.0,internal_timestamp,511.160003662,882987,1446408502,5.77589988708,3.35732002258,34.0741200821,1029.20913013,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3326',)",3655397313.89,2,33.582698822,3724598757.18,3724598757.4,3655397313.89,0.0,internal_timestamp,509.220001221,887545,1446408513,5.78760004044,3.3582698822,34.0740307138,1029.19858953,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3327',)",3655397324.88,2,33.5884017944,3724598757.18,3724598757.4,3655397324.88,0.0,internal_timestamp,507.309997559,880520,1446408524,5.79500007629,3.35884017944,34.0739665757,1029.18878584,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3328',)",3655397335.88,2,33.5936012268,3724598757.18,3724598757.4,3655397335.88,0.0,internal_timestamp,505.309997559,884680,1446408535,5.80140018463,3.35936012268,34.0743832334,1029.17908274,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3329',)",3655397346.89,2,33.595199585,3724598757.18,3724598757.41,3655397346.89,0.0,internal_timestamp,503.410003662,888449,1446408546,5.80329990387,3.3595199585,34.0752122927,1029.17076551,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3330',)",3655397357.88,2,33.6017990112,3724598757.18,3724598757.41,3655397357.88,0.0,internal_timestamp,501.549987793,883094,1446408557,5.81349992752,3.36017990112,34.0733204992,1029.15936867,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3331',)",3655397368.89,2,33.6049995422,3724598757.18,3724598757.41,3655397368.89,0.0,internal_timestamp,499.600006104,886969,1446408568,5.81820011139,3.36049995422,34.0731666894,1029.14966935,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3332',)",3655397379.89,2,33.6068000793,3724598757.18,3724598757.41,3655397379.89,0.0,internal_timestamp,497.540008545,891757,1446408579,5.82119989395,3.36068000793,34.0731973298,1029.13984,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3333',)",3655397390.89,2,33.6186981201,3724598757.18,3724598757.41,3655397390.89,0.0,internal_timestamp,495.489990234,886693,1446408590,5.84040021896,3.36186981201,34.0683307088,1029.12401328,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3334',)",3655397400.89,2,33.6227989197,3724598757.18,3724598757.41,3655397400.89,0.0,internal_timestamp,493.809997559,889694,1446408600,5.84600019455,3.36227989197,34.0681542059,1029.1154121,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3335',)",3655397412.9,2,33.6290016174,3724598757.18,3724598757.41,3655397412.9,0.0,internal_timestamp,491.880004883,900027,1446408612,5.85519981384,3.36290016174,34.0668541721,1029.10429307,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3336',)",3655397423.9,2,33.6338005066,3724598757.18,3724598757.41,3655397423.9,0.0,internal_timestamp,490.029998779,901593,1446408623,5.86219978333,3.36338005066,34.0661418469,1029.09430057,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3337',)",3655397434.9,2,33.6347999573,3724598757.18,3724598757.41,3655397434.9,0.0,internal_timestamp,488.25,901842,1446408634,5.86390018463,3.36347999573,34.0664365468,1029.08613838,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3338',)",3655397445.9,2,33.6335983276,3724598757.18,3724598757.41,3655397445.9,0.0,internal_timestamp,486.399993896,895205,1446408645,5.86350011826,3.36335983276,34.0663962339,1029.07767521,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3339',)",3655397456.9,2,33.6332015991,3724598757.18,3724598757.41,3655397456.9,0.0,internal_timestamp,484.5,899605,1446408656,5.8642001152,3.36332015991,34.0661826846,1029.06869735,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3340',)",3655397466.91,2,33.6366004944,3724598757.18,3724598757.41,3655397466.91,0.0,internal_timestamp,482.950012207,907172,1446408666,5.86990022659,3.36366004944,34.0650514187,1029.05992657,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3341',)",3655397478.9,2,33.6461982727,3724598757.18,3724598757.41,3655397478.9,0.0,internal_timestamp,481.0,899626,1446408678,5.88409996033,3.36461982727,34.0625648135,1029.04710433,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3342',)",3655397489.9,2,33.6613998413,3724598757.18,3724598757.41,3655397489.9,0.0,internal_timestamp,479.079986572,901949,1446408689,5.90659999847,3.36613998413,34.058041802,1029.03169156,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3343',)",3655397500.91,2,33.6615982056,3724598757.18,3724598757.41,3655397500.91,0.0,internal_timestamp,477.260009766,909306,1446408700,5.90740013123,3.36615982056,34.0583578332,1029.02348417,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3344',)",3655397511.9,2,33.6666984558,3724598757.18,3724598757.41,3655397511.9,0.0,internal_timestamp,475.239990234,896895,1446408711,5.91510009766,3.36666984558,34.0573656408,1029.01239472,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3345',)",3655397521.9,2,33.6761016846,3724598757.18,3724598757.41,3655397521.9,0.0,internal_timestamp,473.279998779,898601,1446408721,5.92859983444,3.36761016846,34.0553665626,1029.00000164,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3346',)",3655397533.91,2,33.6753997803,3724598757.18,3724598757.41,3655397533.91,0.0,internal_timestamp,470.929992676,906184,1446408733,5.93039989471,3.36753997803,34.0539294661,1028.98784756,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3347',)",3655397544.9,2,33.6800003052,3724598757.18,3724598757.41,3655397544.9,0.0,internal_timestamp,468.720001221,899864,1446408744,5.94010019302,3.36800003052,34.0504649486,1028.97366877,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3348',)",3655397555.9,2,33.6800003052,3724598757.18,3724598757.42,3655397555.9,0.0,internal_timestamp,466.130004883,904455,1446408755,5.94220018387,3.36800003052,34.0496344854,1028.96085007,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3349',)",3655397566.91,2,33.6818008423,3724598757.18,3724598757.42,3655397566.91,0.0,internal_timestamp,463.579986572,909451,1446408766,5.94710016251,3.36818008423,34.0480019971,1028.94720357,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3350',)",3655397577.91,2,33.6811981201,3724598757.18,3724598757.42,3655397577.91,0.0,internal_timestamp,461.200012207,913351,1446408777,5.94729995728,3.36811981201,34.0482953007,1028.93648945,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3351',)",3655397588.91,2,33.6804008484,3724598757.18,3724598757.42,3655397588.91,0.0,internal_timestamp,459.019989014,906218,1446408788,5.94799995422,3.36804008484,34.0477707757,1028.92598071,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3352',)",3655397599.91,2,33.679599762,3724598757.18,3724598757.42,3655397599.91,0.0,internal_timestamp,457.100006104,910242,1446408799,5.94820022583,3.3679599762,34.0476148212,1028.91702236,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3353',)",3655397610.91,2,33.6782989502,3724598757.18,3724598757.42,3655397610.91,0.0,internal_timestamp,455.109985352,914731,1446408810,5.94780015945,3.36782989502,34.047533552,1028.90788237,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3354',)",3655397621.92,2,33.6777000427,3724598757.18,3724598757.42,3655397621.92,0.0,internal_timestamp,453.040008545,918548,1446408821,5.9484000206,3.36777000427,34.0472784301,1028.89810296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3355',)",3655397632.91,2,33.6771011353,3724598757.18,3724598757.42,3655397632.91,0.0,internal_timestamp,451.029998779,913980,1446408832,5.94929981232,3.36771011353,34.0466934309,1028.88829811,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3356',)",3655397643.92,2,33.6781005859,3724598757.18,3724598757.42,3655397643.92,0.0,internal_timestamp,448.920013428,919230,1446408843,5.95349979401,3.36781005859,34.044646987,1028.87643744,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3357',)",3655397654.93,2,33.6789016724,3724598757.18,3724598757.42,3655397654.93,0.0,internal_timestamp,446.809997559,929722,1446408854,5.95760011673,3.36789016724,34.0424779245,1028.86449337,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3358',)",3655397665.92,2,33.6809997559,3724598757.18,3724598757.42,3655397665.92,0.0,internal_timestamp,444.679992676,919660,1446408865,5.96390008926,3.36809997559,34.0395725606,1028.85158022,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3359',)",3655397676.91,2,33.6815986633,3724598757.18,3724598757.42,3655397676.91,0.0,internal_timestamp,442.730010986,913964,1446408876,5.96560001373,3.36815986633,34.0395023658,1028.84234683,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3360',)",3655397687.92,2,33.6809997559,3724598757.18,3724598757.42,3655397687.92,0.0,internal_timestamp,440.839996338,918634,1446408887,5.96509981155,3.36809997559,34.0402611289,1028.8343384,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3361',)",3655397698.92,2,33.679901123,3724598757.18,3724598757.42,3655397698.92,0.0,internal_timestamp,438.649993896,923377,1446408898,5.96540021896,3.3679901123,34.039804708,1028.82388812,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3362',)",3655397709.92,2,33.6806983948,3724598757.18,3724598757.42,3655397709.92,0.0,internal_timestamp,436.619995117,916520,1446408909,5.96799993515,3.36806983948,34.0390958448,1028.81366229,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3363',)",3655397720.92,2,33.682598114,3724598757.18,3724598757.42,3655397720.92,0.0,internal_timestamp,434.700012207,919315,1446408920,5.97160005569,3.3682598114,34.0385689628,1028.80394921,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3364',)",3655397731.92,2,33.6839981079,3724598757.18,3724598757.42,3655397731.92,0.0,internal_timestamp,432.679992676,921869,1446408931,5.97520017624,3.36839981079,34.0375303297,1028.79337397,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3365',)",3655397742.92,2,33.6879005432,3724598757.18,3724598757.43,3655397742.92,0.0,internal_timestamp,430.799987793,924058,1446408942,5.98159980774,3.36879005432,34.0364290804,1028.78301353,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3366',)",3655397753.93,2,33.6866989136,3724598757.18,3724598757.43,3655397753.93,0.0,internal_timestamp,428.880004883,926541,1446408953,5.98070001602,3.36866989136,34.0369265499,1028.7747143,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3367',)",3655397764.93,2,33.6847000122,3724598757.18,3724598757.43,3655397764.93,0.0,internal_timestamp,426.75,931133,1446408964,5.978099823,3.36847000122,34.0383353232,1028.76639763,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3368',)",3655397775.92,2,33.6934013367,3724598757.18,3724598757.43,3655397775.92,0.0,internal_timestamp,424.649993896,923362,1446408975,5.99039983749,3.36934013367,34.036821355,1028.75390504,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3369',)",3655397786.93,2,33.7067985535,3724598757.18,3724598757.43,3655397786.93,0.0,internal_timestamp,422.540008545,926666,1446408986,6.00810003281,3.37067985535,34.0351753845,1028.74053161,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3370',)",3655397797.93,2,33.7038993835,3724598757.18,3724598757.43,3655397797.93,0.0,internal_timestamp,420.640014648,930988,1446408997,6.00509977341,3.37038993835,34.0358612091,1028.73275608,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3371',)",3655397808.95,2,33.7041015625,3724598757.18,3724598757.43,3655397808.95,0.0,internal_timestamp,418.899993896,949822,1446409008,6.0064997673,3.37041015625,34.0355435955,1028.72432968,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3372',)",3655397819.93,2,33.7052993774,3724598757.18,3724598757.43,3655397819.93,0.0,internal_timestamp,417.140014648,925645,1446409019,6.00880002975,3.37052993774,34.0354518466,1028.71586759,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3373',)",3655397830.93,2,33.7041015625,3724598757.18,3724598757.43,3655397830.93,0.0,internal_timestamp,415.549987793,930012,1446409030,6.00689983368,3.37041015625,34.0367932132,1028.70988119,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3374',)",3655397841.93,2,33.7011985779,3724598757.18,3724598757.43,3655397841.93,0.0,internal_timestamp,414.089996338,934221,1446409041,6.00390005112,3.37011985779,34.037258147,1028.70394992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3375',)",3655397852.94,2,33.7066993713,3724598757.18,3724598757.43,3655397852.94,0.0,internal_timestamp,412.540008545,939604,1446409052,6.01119995117,3.37066993713,34.0368862964,1028.69555561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3376',)",3655397863.94,2,33.7182006836,3724598757.18,3724598757.43,3655397863.94,0.0,internal_timestamp,410.980010986,941834,1446409063,6.02460002899,3.37182006836,34.0371442641,1028.68678641,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3377',)",3655397874.93,2,33.7299003601,3724598757.18,3724598757.43,3655397874.93,0.0,internal_timestamp,409.339996338,934779,1446409074,6.04400014877,3.37299003601,34.0316592097,1028.67231599,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3378',)",3655397885.94,2,33.7290992737,3724598757.18,3724598757.43,3655397885.94,0.0,internal_timestamp,407.730010986,936919,1446409085,6.04390001297,3.37290992737,34.0316539591,1028.66493476,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3379',)",3655397896.94,2,33.7272987366,3724598757.18,3724598757.43,3655397896.94,0.0,internal_timestamp,406.239990234,940231,1446409096,6.04430007935,3.37272987366,34.0299688928,1028.65671402,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
